Energy (eV), Intensity (a.u.)
1.551338000000000106e+00,6.852873624893295528e+02
1.551431000000000004e+00,1.020460058124338957e+03
1.551523999999999903e+00,1.412318905320694057e+03
1.551617000000000024e+00,1.532643223694116614e+03
1.551709999999999923e+00,1.738100281144011660e+03
1.551803999999999961e+00,1.842668008980301920e+03
1.551897000000000082e+00,1.890262007053006073e+03
1.551989999999999981e+00,1.515235715650504744e+03
1.552083000000000101e+00,1.304273042740601568e+03
1.552176000000000000e+00,1.288817915977753728e+03
1.552270000000000039e+00,1.361746832743325967e+03
1.552362999999999937e+00,1.229633678530894485e+03
1.552456000000000058e+00,1.504021524999504209e+03
1.552548999999999957e+00,1.724735443362415253e+03
1.552642999999999995e+00,1.976992977767575439e+03
1.552735999999999894e+00,2.096719693395091781e+03
1.552829000000000015e+00,2.603700382126435670e+03
1.552921999999999914e+00,2.924727928745652207e+03
1.553015999999999952e+00,2.949857119318253808e+03
1.553109000000000073e+00,3.012574719044092490e+03
1.553202999999999889e+00,3.279928717628974937e+03
1.553296000000000010e+00,2.996407903877042372e+03
1.553388999999999909e+00,3.115616283397172992e+03
1.553482999999999947e+00,2.989555210376019204e+03
1.553576000000000068e+00,3.253317944622504911e+03
1.553670000000000107e+00,3.435346004018786061e+03
1.553763000000000005e+00,3.337343724179582750e+03
1.553857000000000044e+00,3.987569783845144229e+03
1.553949999999999942e+00,4.225707817331333899e+03
1.554043999999999981e+00,4.130790146513983927e+03
1.554137000000000102e+00,4.453574982426556744e+03
1.554230999999999918e+00,4.534478579202545006e+03
1.554324000000000039e+00,4.379628705721491315e+03
1.554418000000000077e+00,4.300287896350038864e+03
1.554511999999999894e+00,4.318259690109548501e+03
1.554605000000000015e+00,4.367439936247121295e+03
1.554699000000000053e+00,4.492020872966538263e+03
1.554793000000000092e+00,4.864425703345188595e+03
1.554885999999999990e+00,5.236530852153353408e+03
1.554980000000000029e+00,5.420377580945192676e+03
1.555072999999999928e+00,5.603986028649212130e+03
1.555166999999999966e+00,5.818979356336340970e+03
1.555261000000000005e+00,5.783014345561652590e+03
1.555353999999999903e+00,6.025897908048380486e+03
1.555447999999999942e+00,5.873839343641462619e+03
1.555541999999999980e+00,5.796997083934950751e+03
1.555636000000000019e+00,5.817267091162184443e+03
1.555730000000000057e+00,5.787353445784832729e+03
1.555822999999999956e+00,6.120631870621178678e+03
1.555916999999999994e+00,6.244039957308427802e+03
1.556011000000000033e+00,6.329779532981008742e+03
1.556105000000000071e+00,6.581374057704359984e+03
1.556199000000000110e+00,7.020654618666429997e+03
1.556292999999999926e+00,7.159273117150206417e+03
1.556386999999999965e+00,7.175749626504357366e+03
1.556481000000000003e+00,7.386152086111596873e+03
1.556575000000000042e+00,7.587045514355362684e+03
1.556669000000000080e+00,7.584513495584402335e+03
1.556761999999999979e+00,7.609952570705923790e+03
1.556856000000000018e+00,8.007530070506698394e+03
1.556950000000000056e+00,7.801559901595590418e+03
1.557044000000000095e+00,8.145725299676098984e+03
1.557137999999999911e+00,8.505346233212358129e+03
1.557231999999999950e+00,8.577322756382782245e+03
1.557326999999999906e+00,8.577478391687849580e+03
1.557420000000000027e+00,8.699164528619530756e+03
1.557514999999999983e+00,8.717922016151875141e+03
1.557609000000000021e+00,8.677168669727247106e+03
1.557703000000000060e+00,7.862088730850520733e+03
1.557797000000000098e+00,7.787034468023929549e+03
1.557890999999999915e+00,7.387355230090640362e+03
1.557984999999999953e+00,6.763066877175182526e+03
1.558078999999999992e+00,6.469649638622119710e+03
1.558173999999999948e+00,6.160781998418530748e+03
1.558267999999999986e+00,5.823773600375664500e+03
1.558362000000000025e+00,5.549185946231260459e+03
1.558456000000000063e+00,5.093784949674836753e+03
1.558551000000000020e+00,4.660403635566122830e+03
1.558645000000000058e+00,4.323621288811478735e+03
1.558739000000000097e+00,3.855997712018767288e+03
1.558832999999999913e+00,3.494408719124065556e+03
1.558928000000000091e+00,3.061327934666288456e+03
1.559021999999999908e+00,2.790197602315711265e+03
1.559115999999999946e+00,2.715301378640876010e+03
1.559210999999999903e+00,2.319741692072400838e+03
1.559304999999999941e+00,2.086041636855959496e+03
1.559399999999999897e+00,2.148178943647139022e+03
1.559493999999999936e+00,2.060738842817231671e+03
1.559587999999999974e+00,1.864351174115538470e+03
1.559682999999999931e+00,1.795629319359879901e+03
1.559776999999999969e+00,1.543229871882048883e+03
1.559871999999999925e+00,1.409140211962423564e+03
1.559965999999999964e+00,1.125663802763215926e+03
1.560060999999999920e+00,9.760132609951442646e+02
1.560154999999999959e+00,8.293604776513907382e+02
1.560249999999999915e+00,8.133344639090968258e+02
1.560343999999999953e+00,7.909391671007745117e+02
1.560438999999999909e+00,7.188670813697640369e+02
1.560534000000000088e+00,6.716079666296473079e+02
1.560627999999999904e+00,7.049681373393968897e+02
1.560723000000000082e+00,7.290294316215221215e+02
1.560816999999999899e+00,6.877185421120375395e+02
1.560912000000000077e+00,6.526583288575758388e+02
1.561007000000000033e+00,4.592343323238217181e+02
1.561101000000000072e+00,3.402075988105592614e+02
1.561196000000000028e+00,2.833080547454152338e+02
1.561290999999999984e+00,3.411591538986372143e+02
1.561385999999999941e+00,4.051312707231761578e+02
1.561479999999999979e+00,4.689317129703902083e+02
1.561574999999999935e+00,4.583085557243014136e+02
1.561669999999999892e+00,4.972337404482634611e+02
1.561765000000000070e+00,5.484823921653319303e+02
1.561859000000000108e+00,4.166943922228247175e+02
1.561954000000000065e+00,3.748419890175717910e+02
1.562049000000000021e+00,3.980083460803538173e+02
1.562143999999999977e+00,3.436537383792623359e+02
1.562238999999999933e+00,4.007631056302990373e+02
1.562333999999999889e+00,3.401053271940332934e+02
1.562429000000000068e+00,3.103690919721216233e+02
1.562523000000000106e+00,3.671875142287834706e+02
1.562618000000000062e+00,3.744766795048171844e+02
1.562713000000000019e+00,4.590739200997770695e+02
1.562807999999999975e+00,3.486323669785066386e+02
1.562902999999999931e+00,4.176114281291467023e+02
1.562998000000000109e+00,4.339177244592934812e+02
1.563093000000000066e+00,4.130419886921038142e+02
1.563188000000000022e+00,3.828340882626260964e+02
1.563282999999999978e+00,3.556662982140479699e+02
1.563377999999999934e+00,3.531768280941340663e+02
1.563472999999999891e+00,2.548106568517814594e+02
1.563568999999999987e+00,3.820815336476498487e+02
1.563663999999999943e+00,3.114287586238704080e+02
1.563758999999999899e+00,3.334180271525772241e+02
1.563854000000000077e+00,4.109380028082422314e+02
1.563949000000000034e+00,4.605774880509546279e+02
1.564043999999999990e+00,5.286671721243703814e+02
1.564138999999999946e+00,5.503653859537998869e+02
1.564235000000000042e+00,4.979813641539678883e+02
1.564329999999999998e+00,5.102992272758917238e+02
1.564424999999999955e+00,5.441540728013384296e+02
1.564519999999999911e+00,5.995355484149692984e+02
1.564615000000000089e+00,5.684678519780188708e+02
1.564710999999999963e+00,5.404997731995432559e+02
1.564805999999999919e+00,5.802602526805142134e+02
1.564901000000000098e+00,6.692807767674939896e+02
1.564996999999999971e+00,6.288033250295260359e+02
1.565091999999999928e+00,6.806848822546455722e+02
1.565187000000000106e+00,7.417373960022915753e+02
1.565282999999999980e+00,7.442306547744209411e+02
1.565377999999999936e+00,7.127191170850442177e+02
1.565474000000000032e+00,6.873807401927554110e+02
1.565568999999999988e+00,6.804134393565065011e+02
1.565663999999999945e+00,7.072632786181934534e+02
1.565760000000000041e+00,6.540617711307263562e+02
1.565854999999999997e+00,8.285452673707068243e+02
1.565951000000000093e+00,7.783074289130280476e+02
1.566046000000000049e+00,8.449051235342036534e+02
1.566141999999999923e+00,9.760891833516132010e+02
1.566237000000000101e+00,1.110197410585823491e+03
1.566332999999999975e+00,1.016669211232839984e+03
1.566427999999999932e+00,1.052217410663108240e+03
1.566524000000000028e+00,1.100051308521828560e+03
1.566619999999999902e+00,1.046372455662322864e+03
1.566715000000000080e+00,9.403571074503781801e+02
1.566810999999999954e+00,9.818804430243025081e+02
1.566905999999999910e+00,9.218946736536374829e+02
1.567002000000000006e+00,9.909510703296298288e+02
1.567098000000000102e+00,9.340012405763686729e+02
1.567193000000000058e+00,9.353193286358255136e+02
1.567288999999999932e+00,9.519867276177351414e+02
1.567385000000000028e+00,9.685978356546797841e+02
1.567480999999999902e+00,9.513887335947264319e+02
1.567576000000000080e+00,9.586407376856811879e+02
1.567671999999999954e+00,8.707650168868908622e+02
1.567768000000000050e+00,8.258199408321697774e+02
1.567863999999999924e+00,7.716384005145671381e+02
1.567959000000000103e+00,8.523270568344969433e+02
1.568054999999999977e+00,6.846044531644802191e+02
1.568151000000000073e+00,7.131080445292484455e+02
1.568246999999999947e+00,7.630124597915760205e+02
1.568343000000000043e+00,8.097879835913596480e+02
1.568438999999999917e+00,7.461826712701363249e+02
1.568535000000000013e+00,9.429825437967161861e+02
1.568631000000000109e+00,9.068538716936448054e+02
1.568726999999999983e+00,9.135714449647314268e+02
1.568823000000000079e+00,8.069333710235507624e+02
1.568918999999999953e+00,8.717499646228400252e+02
1.569013999999999909e+00,7.742097787078860165e+02
1.569110000000000005e+00,7.868868994899557947e+02
1.569206000000000101e+00,7.780933654736276139e+02
1.569301999999999975e+00,7.600794330823808878e+02
1.569398999999999988e+00,8.307851961353616161e+02
1.569495000000000084e+00,7.759757361406632299e+02
1.569590999999999958e+00,8.067747147350355590e+02
1.569687000000000054e+00,7.610757589639493972e+02
1.569782999999999928e+00,7.489804436217407329e+02
1.569879000000000024e+00,8.254948221910706252e+02
1.569974999999999898e+00,6.391011427832576146e+02
1.570070999999999994e+00,6.177410080797357068e+02
1.570167000000000090e+00,7.368906212743958122e+02
1.570264000000000104e+00,7.704594179154689755e+02
1.570359999999999978e+00,7.856186745462649696e+02
1.570456000000000074e+00,7.030129320670630477e+02
1.570551999999999948e+00,7.272597491579119833e+02
1.570648999999999962e+00,7.423324368824714838e+02
1.570745000000000058e+00,7.939576329251475499e+02
1.570840999999999932e+00,8.607864856681192123e+02
1.570937999999999946e+00,8.024843256161799445e+02
1.571034000000000042e+00,7.959967182223930422e+02
1.571129999999999916e+00,7.833739133858551895e+02
1.571226999999999929e+00,7.646477344292510452e+02
1.571323000000000025e+00,6.604844994091486114e+02
1.571418999999999899e+00,6.996097762291909703e+02
1.571515999999999913e+00,6.807978321266505191e+02
1.571612000000000009e+00,7.320266682234662312e+02
1.571708000000000105e+00,7.131180456483284615e+02
1.571804999999999897e+00,7.216278313315233390e+02
1.571900999999999993e+00,7.026583866255002704e+02
1.571998000000000006e+00,6.593214569955381421e+02
1.572094000000000102e+00,6.981596988976252760e+02
1.572190999999999894e+00,6.791278988408840860e+02
1.572286999999999990e+00,6.326470242770283221e+02
1.572384000000000004e+00,6.044352824411299707e+02
1.572481000000000018e+00,6.644522036122401687e+02
1.572576999999999892e+00,6.361561851439237216e+02
1.572673999999999905e+00,6.200299729579999166e+02
1.572770000000000001e+00,6.373129579571444765e+02
1.572867000000000015e+00,5.937588259462113456e+02
1.572964000000000029e+00,6.079606391859497307e+02
1.573059999999999903e+00,6.768280060424973499e+02
1.573156999999999917e+00,6.301578206491169567e+02
1.573253999999999930e+00,5.986688776912292269e+02
1.573350000000000026e+00,6.279127080510226051e+02
1.573447000000000040e+00,5.508040031156887153e+02
1.573544000000000054e+00,5.648208025698547772e+02
1.573639999999999928e+00,5.666359591028057139e+02
1.573736999999999941e+00,5.775522902429423766e+02
1.573833999999999955e+00,6.400510617995262237e+02
1.573930999999999969e+00,6.023260891594377426e+02
1.574027999999999983e+00,5.403053756114726411e+02
1.574124000000000079e+00,6.785441922249559639e+02
1.574221000000000092e+00,6.134438776550248349e+02
1.574318000000000106e+00,5.877756649222292253e+02
1.574414999999999898e+00,5.105270577445972435e+02
1.574511999999999912e+00,5.758106186458444427e+02
1.574608999999999925e+00,5.834372739384606348e+02
1.574705999999999939e+00,5.910361837076179654e+02
1.574802999999999953e+00,5.986077827958268927e+02
1.574899999999999967e+00,5.849381477883573552e+02
1.574996999999999980e+00,6.257905269994092805e+02
1.575093999999999994e+00,5.999544114590254367e+02
1.575191000000000008e+00,6.346849869007326106e+02
1.575288000000000022e+00,6.512091777499061891e+02
1.575385000000000035e+00,6.313678611128431157e+02
1.575482000000000049e+00,6.357309737665392504e+02
1.575579000000000063e+00,6.491514101491543443e+02
1.575676000000000077e+00,5.596416093511606960e+02
1.575773000000000090e+00,6.607822431071614346e+02
1.575870000000000104e+00,6.045379547883708256e+02
1.575966999999999896e+00,5.966921093957414541e+02
1.576063999999999909e+00,6.009260835537490948e+02
1.576162000000000063e+00,5.718863106771564162e+02
1.576259000000000077e+00,6.577177388146596968e+02
1.576356000000000090e+00,6.860621938917682883e+02
1.576453000000000104e+00,6.237002839524750470e+02
1.576549999999999896e+00,6.701336226423715061e+02
1.576648000000000049e+00,6.077680850139099675e+02
1.576745000000000063e+00,6.390444747486022834e+02
1.576842000000000077e+00,6.461271063391482130e+02
1.576940000000000008e+00,6.048793210541670078e+02
1.577037000000000022e+00,6.451430164899318243e+02
1.577134000000000036e+00,6.883942732140178578e+02
1.577231999999999967e+00,7.044572197534731686e+02
1.577328999999999981e+00,6.329623123048659181e+02
1.577425999999999995e+00,7.576147807871809619e+02
1.577523999999999926e+00,6.800765153662907778e+02
1.577620999999999940e+00,6.236521648909899795e+02
1.577719000000000094e+00,6.094647055094206962e+02
1.577816000000000107e+00,6.766750839539970457e+02
1.577912999999999899e+00,6.232448069320212198e+02
1.578011000000000053e+00,5.517384515906556999e+02
1.578108000000000066e+00,5.555815980428429839e+02
1.578205999999999998e+00,5.774985215201999154e+02
1.578303000000000011e+00,6.114354780105544478e+02
1.578400999999999943e+00,5.670287447356084840e+02
1.578499000000000096e+00,5.557540256551816356e+02
1.578596000000000110e+00,5.414478216997832760e+02
1.578694000000000042e+00,4.639082995694129750e+02
1.578791000000000055e+00,4.375509595676653021e+02
1.578888999999999987e+00,3.841060656423020419e+02
1.578986999999999918e+00,5.202666740386010815e+02
1.579083999999999932e+00,5.299799059401784689e+02
1.579182000000000086e+00,4.524361664518082762e+02
1.579280000000000017e+00,4.982349253346574756e+02
1.579377000000000031e+00,4.988842894221546658e+02
1.579474999999999962e+00,4.664503728737391839e+02
1.579572999999999894e+00,4.580667535439566223e+02
1.579669999999999908e+00,5.368417823595206073e+02
1.579768000000000061e+00,4.442684081471023205e+02
1.579865999999999993e+00,5.380272660886705580e+02
1.579963999999999924e+00,4.574781992252337659e+02
1.580062000000000078e+00,4.760780343055436674e+02
1.580159000000000091e+00,4.796355343908703048e+02
1.580257000000000023e+00,5.102145529017256536e+02
1.580354999999999954e+00,4.777180260998399035e+02
1.580453000000000108e+00,4.782438247156446778e+02
1.580551000000000039e+00,4.637505332523155062e+02
1.580648999999999971e+00,4.282436709994917123e+02
1.580746999999999902e+00,4.647516420471902165e+02
1.580845000000000056e+00,4.232350082999285519e+02
1.580942999999999987e+00,3.997192414910338130e+02
1.581040999999999919e+00,4.391817141971491196e+02
1.581139000000000072e+00,4.096536908529058678e+02
1.581237000000000004e+00,3.861217877657670101e+02
1.581334999999999935e+00,4.075517131310429022e+02
1.581433000000000089e+00,3.959970340470520114e+02
1.581531000000000020e+00,4.653446585304290011e+02
1.581628999999999952e+00,4.297968005315843811e+02
1.581727000000000105e+00,4.301987999502872526e+02
1.581825000000000037e+00,4.994789096513748063e+02
1.581922999999999968e+00,4.908676264805912979e+02
1.582020999999999900e+00,4.702741272805297967e+02
1.582119999999999971e+00,4.227409853924671097e+02
1.582217999999999902e+00,5.518040126807079560e+02
1.582316000000000056e+00,4.833037160580136060e+02
1.582413999999999987e+00,5.285182824961678989e+02
1.582511999999999919e+00,4.630202100451718934e+02
1.582610000000000072e+00,4.394116848497296814e+02
1.582708999999999921e+00,4.576759648957295212e+02
1.582807000000000075e+00,3.981793504708284672e+02
1.582905000000000006e+00,4.493112718023224943e+02
1.583004000000000078e+00,4.436291836028296984e+02
1.583102000000000009e+00,4.409266009572162943e+02
1.583199999999999941e+00,4.949924649095262339e+02
1.583299000000000012e+00,4.683707027888427206e+02
1.583396999999999943e+00,3.999273449879797226e+02
1.583495000000000097e+00,4.778457584258136990e+02
1.583593999999999946e+00,4.303166924433134000e+02
1.583692000000000100e+00,4.932627722480523857e+02
1.583790999999999949e+00,4.815558465582938084e+02
1.583889000000000102e+00,4.787973015444445650e+02
1.583987999999999952e+00,5.118465748079126456e+02
1.584086000000000105e+00,5.299574051639575600e+02
1.584184999999999954e+00,6.136890184159013870e+02
1.584283000000000108e+00,5.601809249810810343e+02
1.584381999999999957e+00,5.305451139109794667e+02
1.584480000000000111e+00,5.128374694517252692e+02
1.584578999999999960e+00,4.921517366822577628e+02
1.584676999999999891e+00,5.161751311679960281e+02
1.584775999999999962e+00,4.716432565332438003e+02
1.584875000000000034e+00,5.552480980882578478e+02
1.584972999999999965e+00,5.643372472339229944e+02
1.585072000000000036e+00,5.317188572845014960e+02
1.585171000000000108e+00,5.408013177888024074e+02
1.585269000000000039e+00,5.022299766585376801e+02
1.585368000000000110e+00,6.155074977074096978e+02
1.585466999999999960e+00,5.203714629820894970e+02
1.585564999999999891e+00,5.919293967076739591e+02
1.585663999999999962e+00,5.087227291903201376e+02
1.585763000000000034e+00,5.356233416420704998e+02
1.585862000000000105e+00,5.238388371154140941e+02
1.585960000000000036e+00,4.852835856472114529e+02
1.586059000000000108e+00,5.091880126423239972e+02
1.586157999999999957e+00,5.509198717278217146e+02
1.586257000000000028e+00,5.569605355138426148e+02
1.586356000000000099e+00,5.243556162882345006e+02
1.586454999999999949e+00,5.809110380331113674e+02
1.586553000000000102e+00,6.017865545449249112e+02
1.586651999999999951e+00,5.216462641778358602e+02
1.586751000000000023e+00,4.385586613144413377e+02
1.586850000000000094e+00,4.861664278900518639e+02
1.586948999999999943e+00,4.713992916154348904e+02
1.587048000000000014e+00,4.892905569927870602e+02
1.587147000000000086e+00,5.279507073315987782e+02
1.587245999999999935e+00,4.330423757644155671e+02
1.587345000000000006e+00,4.420190302624901619e+02
1.587444000000000077e+00,5.162599166513231239e+02
1.587542999999999926e+00,5.103816476260940362e+02
1.587641999999999998e+00,4.985705347669794492e+02
1.587741000000000069e+00,5.964785255543542917e+02
1.587841000000000058e+00,4.749523699413786062e+02
1.587939999999999907e+00,5.165027347296536391e+02
1.588038999999999978e+00,5.017227637503872302e+02
1.588138000000000050e+00,4.543477142240107014e+02
1.588236999999999899e+00,5.432786153455522253e+02
1.588335999999999970e+00,6.144028802991261955e+02
1.588435999999999959e+00,5.374067458025853057e+02
1.588535000000000030e+00,5.936960180033593133e+02
1.588634000000000102e+00,5.670583041989082176e+02
1.588732999999999951e+00,5.552290706625308303e+02
1.588832999999999940e+00,5.286027891834904722e+02
1.588932000000000011e+00,4.753469723385039174e+02
1.589031000000000082e+00,5.996432554904789640e+02
1.589131000000000071e+00,4.221347271758785951e+02
1.589229999999999920e+00,4.783608947384049657e+02
1.589328999999999992e+00,5.789281868783648406e+02
1.589428999999999981e+00,4.931713013262495338e+02
1.589528000000000052e+00,5.523076135816063470e+02
1.589626999999999901e+00,5.316104712070892901e+02
1.589726999999999890e+00,5.138745013355137417e+02
1.589825999999999961e+00,5.522867454811670314e+02
1.589925999999999950e+00,5.286403097399097533e+02
1.590025000000000022e+00,4.843208604630572722e+02
1.590125000000000011e+00,5.079462864038854946e+02
1.590224000000000082e+00,5.227021004493220744e+02
1.590324000000000071e+00,5.049740293475775275e+02
1.590422999999999920e+00,5.374342613442335050e+02
1.590522999999999909e+00,5.403670393953178746e+02
1.590621999999999980e+00,5.639539900486361148e+02
1.590721999999999969e+00,5.875321105601640284e+02
1.590821999999999958e+00,5.255483069773695206e+02
1.590921000000000030e+00,5.815666084198223871e+02
1.591021000000000019e+00,5.579396649759255524e+02
1.591121000000000008e+00,5.873940266935086356e+02
1.591220000000000079e+00,5.637703805660773924e+02
1.591320000000000068e+00,5.224679738509539675e+02
1.591420000000000057e+00,4.900193715488341013e+02
1.591518999999999906e+00,4.369531047180410610e+02
1.591618999999999895e+00,4.840729657586111898e+02
1.591719000000000106e+00,5.783063667540161532e+02
1.591819000000000095e+00,4.899064504301609304e+02
1.591917999999999944e+00,5.104874312198953703e+02
1.592017999999999933e+00,5.663910173266125412e+02
1.592117999999999922e+00,5.280764714767913119e+02
1.592217999999999911e+00,5.192055640768031708e+02
1.592317999999999900e+00,5.162219259765181505e+02
1.592417999999999889e+00,5.044114104789985049e+02
1.592516999999999960e+00,5.249623951058750890e+02
1.592616999999999949e+00,5.307996652742477863e+02
1.592716999999999938e+00,5.160486605240631661e+02
1.592816999999999927e+00,4.866002110705581458e+02
1.592916999999999916e+00,4.630401266286137911e+02
1.593016999999999905e+00,5.041511454216865218e+02
1.593116999999999894e+00,5.158595591906135951e+02
1.593217000000000105e+00,4.776119232022962251e+02
1.593317000000000094e+00,5.245727192582592124e+02
1.593417000000000083e+00,4.540240727030890184e+02
1.593517000000000072e+00,4.804135454327512207e+02
1.593617000000000061e+00,4.744935669027880749e+02
1.593717000000000050e+00,4.832539971363967766e+02
1.593817000000000039e+00,4.949460137323902131e+02
1.593917999999999946e+00,4.655454319611561118e+02
1.594017999999999935e+00,4.713661757265459187e+02
1.594117999999999924e+00,4.243740853640323394e+02
1.594217999999999913e+00,5.064667628482727082e+02
1.594317999999999902e+00,5.240072027676815196e+02
1.594419000000000031e+00,4.183793846624767525e+02
1.594519000000000020e+00,4.535188528873600831e+02
1.594619000000000009e+00,4.827830142302825607e+02
1.594718999999999998e+00,4.416937338027676105e+02
1.594819999999999904e+00,4.123396163113520743e+02
1.594919999999999893e+00,4.855437690913922779e+02
1.595020000000000104e+00,5.030624965060178511e+02
1.595120000000000093e+00,4.766397702997806505e+02
1.595221000000000000e+00,4.707250389064589626e+02
1.595320999999999989e+00,4.940917757893664088e+02
1.595420999999999978e+00,4.911023064991648539e+02
1.595522000000000107e+00,4.324995800511051698e+02
1.595622000000000096e+00,4.792717943474528397e+02
1.595723000000000003e+00,4.206895253392346490e+02
1.595822999999999992e+00,4.352656492807331006e+02
1.595923999999999898e+00,4.878628251101334854e+02
1.596024000000000109e+00,3.971360974392499088e+02
1.596125000000000016e+00,4.760381622114865081e+02
1.596225000000000005e+00,4.555098524463308536e+02
1.596325999999999912e+00,4.729889190652075399e+02
1.596425999999999901e+00,4.846162535882585303e+02
1.596527000000000029e+00,4.377961458442638900e+02
1.596627000000000018e+00,4.552679519881145325e+02
1.596727999999999925e+00,4.931819766435478982e+02
1.596827999999999914e+00,3.879684797737431836e+02
1.596929000000000043e+00,4.054388196449389170e+02
1.597029999999999950e+00,4.141437374962689546e+02
1.597129999999999939e+00,4.724722732767000366e+02
1.597231000000000067e+00,4.986748491849559741e+02
1.597331999999999974e+00,4.810943911262214101e+02
1.597431999999999963e+00,4.664370886210313074e+02
1.597533000000000092e+00,5.042956265036810350e+02
1.597633999999999999e+00,4.750548125462875646e+02
1.597734999999999905e+00,4.516560280778322749e+02
1.597836000000000034e+00,4.428438812295959224e+02
1.597936000000000023e+00,4.719336759093721412e+02
1.598036999999999930e+00,4.427165217763462124e+02
1.598138000000000059e+00,4.863679494390599416e+02
1.598238999999999965e+00,4.251048842812531916e+02
1.598340000000000094e+00,4.425235885092893113e+02
1.598440000000000083e+00,4.395457606320077844e+02
1.598540999999999990e+00,5.006419260592552973e+02
1.598641999999999896e+00,4.423282973998030343e+02
1.598743000000000025e+00,4.626428441898725623e+02
1.598843999999999932e+00,4.247312328068070997e+02
1.598945000000000061e+00,4.566833444725704680e+02
1.599045999999999967e+00,4.071449672571790188e+02
1.599147000000000096e+00,4.885503420820673455e+02
1.599248000000000003e+00,4.332047107233889278e+02
1.599348999999999910e+00,4.447734538152531627e+02
1.599450000000000038e+00,4.156255968528990934e+02
1.599550999999999945e+00,4.504534041958066837e+02
1.599652000000000074e+00,4.474775230707480773e+02
1.599752999999999981e+00,4.299695055747777701e+02
1.599854000000000109e+00,4.531525006781639036e+02
1.599955999999999934e+00,4.647051584699491968e+02
1.600057000000000063e+00,5.023998295218657404e+02
1.600157999999999969e+00,4.674657933967033614e+02
1.600259000000000098e+00,3.715560405846181311e+02
1.600360000000000005e+00,4.063432124628081965e+02
1.600462000000000051e+00,4.614408596245665422e+02
1.600562999999999958e+00,5.020064151223377280e+02
1.600664000000000087e+00,4.380786918295441978e+02
1.600764999999999993e+00,4.786342566959805254e+02
1.600867000000000040e+00,4.437439593034245036e+02
1.600967999999999947e+00,5.364982886373676365e+02
1.601069000000000075e+00,4.610058454221107240e+02
1.601170999999999900e+00,4.899307981428380003e+02
1.601272000000000029e+00,5.536374452242798725e+02
1.601372999999999935e+00,4.260009872000571249e+02
1.601474999999999982e+00,4.781034947859294562e+02
1.601576000000000111e+00,5.012099702429342756e+02
1.601677000000000017e+00,4.373878092484538342e+02
1.601779000000000064e+00,5.155337770515143347e+02
1.601879999999999971e+00,4.777978301923660638e+02
1.601982000000000017e+00,5.211597770075622975e+02
1.602082999999999924e+00,5.037032649414000502e+02
1.602184999999999970e+00,4.978322282329348241e+02
1.602286000000000099e+00,4.803852310130980072e+02
1.602387999999999924e+00,4.600499906496372660e+02
1.602489000000000052e+00,5.265259427540672732e+02
1.602591000000000099e+00,4.975105950373088035e+02
1.602692999999999923e+00,5.032150734320522361e+02
1.602794000000000052e+00,5.638660400882292834e+02
1.602896000000000098e+00,5.232925876014013511e+02
1.602997000000000005e+00,5.463359174599398784e+02
1.603099000000000052e+00,4.855446630916193840e+02
1.603201000000000098e+00,6.299704371572385071e+02
1.603302000000000005e+00,5.171723650994940726e+02
1.603404000000000051e+00,4.881966959178247407e+02
1.603506000000000098e+00,5.256694462625162032e+02
1.603607999999999922e+00,5.111426510616075802e+02
1.603709000000000051e+00,4.995083220660232541e+02
1.603811000000000098e+00,5.629448439369509742e+02
1.603912999999999922e+00,4.849113047191547139e+02
1.604014999999999969e+00,5.223528671387476834e+02
1.604117000000000015e+00,5.626675438744022131e+02
1.604217999999999922e+00,4.933287372012222249e+02
1.604319999999999968e+00,4.961325349280664909e+02
1.604422000000000015e+00,4.989353347193824106e+02
1.604524000000000061e+00,5.305752440763166078e+02
1.604626000000000108e+00,5.449044974583399608e+02
1.604727999999999932e+00,5.102205502843246450e+02
1.604829999999999979e+00,5.043717639335928880e+02
1.604932000000000025e+00,4.898792567469442929e+02
1.605034000000000072e+00,4.897985110276563887e+02
1.605135999999999896e+00,4.983604550424628883e+02
1.605237999999999943e+00,4.521913110225078185e+02
1.605339999999999989e+00,4.953159811642774457e+02
1.605442000000000036e+00,5.816181346305096440e+02
1.605544000000000082e+00,4.749994445510814103e+02
1.605645999999999907e+00,5.324909480238750348e+02
1.605747999999999953e+00,5.525489461156234938e+02
1.605850000000000000e+00,4.891515578627355012e+02
1.605952000000000046e+00,5.063329032720999976e+02
1.606054000000000093e+00,4.803598593218714541e+02
1.606157000000000057e+00,5.665630328798935125e+02
1.606259000000000103e+00,4.974543697492145498e+02
1.606360999999999928e+00,4.513698170372280742e+02
1.606462999999999974e+00,4.570443006143772777e+02
1.606565999999999939e+00,4.627168731537395274e+02
1.606667999999999985e+00,4.540190505694894796e+02
1.606770000000000032e+00,5.085345197456096571e+02
1.606872000000000078e+00,4.538683544559879692e+02
1.606975000000000042e+00,4.710264223174474409e+02
1.607077000000000089e+00,5.427420161069405822e+02
1.607178999999999913e+00,4.421571416268117218e+02
1.607282000000000100e+00,4.794039477827943756e+02
1.607383999999999924e+00,4.420101626037568963e+02
1.607485999999999970e+00,4.189780201638310473e+02
1.607588999999999935e+00,4.676872887212033447e+02
1.607690999999999981e+00,5.020358764431188092e+02
1.607793999999999945e+00,4.617948200071184033e+02
1.607895999999999992e+00,5.305476982822641503e+02
1.607998999999999956e+00,4.845804101960790717e+02
1.608101000000000003e+00,4.873666102759176511e+02
